dteday,season,year,month,hr,holiday,weekday,workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_users,hours_since_last_use,user_category_hour
2012-07-26,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,5,16,21,3792.0,Low
2012-07-26,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8,3792.0,Low
2012-07-26,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,0,4,4,3792.0,Low
2012-07-26,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,2,40,42,3792.0,Low
2012-07-26,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,16,165,181,3792.0,Low
2012-07-26,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,17,478,495,3792.0,Low
2012-07-26,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,49,680,729,3792.0,Medium
2012-07-26,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,55,289,344,3792.0,Low
2012-07-26,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,79,143,222,3792.0,Low
2012-07-26,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,69,143,212,3792.0,Low
2012-07-26,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,73,206,279,3792.0,Low
2012-07-26,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,53,189,242,3792.0,Low
2012-07-26,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,62,151,213,3792.0,Low
2012-07-26,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,65,173,238,3792.0,Low
2012-07-26,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,62,312,374,3792.0,Low
2012-07-26,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738,3792.0,Medium
2012-07-26,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,73,615,688,3792.0,Medium
2012-07-26,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,80,534,614,3792.0,Medium
2012-07-26,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,47,399,446,3792.0,Low
2012-07-26,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,35,236,271,3792.0,Low
2012-07-26,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,33,201,234,3792.0,Low
2012-07-26,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,18,127,145,3792.0,Low
2012-07-27,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0.0,14,83,97,3768.0,Low
2012-07-27,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,12,42,54,3768.0,Low
2012-07-27,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,8,18,26,3768.0,Low
2012-07-27,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,3,9,12,3768.0,Low
2012-07-27,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0.0,3,5,8,3768.0,Low
2012-07-27,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0.0,3,34,37,3768.0,Low
2012-07-27,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0.0,10,129,139,3768.0,Low
2012-07-27,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,13,397,410,3768.0,Low
2012-07-27,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,34,642,676,3768.0,Medium
2012-07-27,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,34,329,363,3768.0,Low
2012-07-27,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0.0,85,146,231,3768.0,Low
2012-07-27,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,67,184,251,3768.0,Low
2012-07-27,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,92,207,299,3768.0,Low
2012-07-27,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,83,231,314,3768.0,Low
2012-07-27,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,105,221,326,3768.0,Low
2012-07-27,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,81,242,323,3768.0,Low
2012-07-27,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,80,419,499,3768.0,Low
2012-07-27,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,101,598,699,3768.0,Medium
2012-07-27,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,100,522,622,3768.0,Medium
2012-07-27,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,93,423,516,3768.0,Medium
2012-07-27,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,85,269,354,3768.0,Low
2012-07-27,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,71,189,260,3768.0,Low
2012-07-27,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,48,151,199,3768.0,Low
2012-07-27,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,34,155,189,3768.0,Low
2012-07-28,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,21,170,191,3744.0,Low
2012-07-28,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,11,69,80,3744.0,Low
2012-07-28,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,14,76,90,3744.0,Low
2012-07-28,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,10,33,43,3744.0,Low
2012-07-28,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,1,10,11,3744.0,Low
2012-07-28,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,4,10,14,3744.0,Low
2012-07-28,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,10,40,50,3744.0,Low
2012-07-28,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,18,58,76,3744.0,Low
2012-07-28,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,36,127,163,3744.0,Low
2012-07-28,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,110,227,337,3744.0,Low
2012-07-28,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,129,266,395,3744.0,Low
2012-07-28,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,162,295,457,3744.0,Low
2012-07-28,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,157,330,487,3744.0,Low
2012-07-28,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,173,325,498,3744.0,Low
2012-07-28,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,186,308,494,3744.0,Low
2012-07-28,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,206,291,497,3744.0,Low
2012-07-28,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,208,279,487,3744.0,Low
2012-07-28,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,199,280,479,3744.0,Low
2012-07-28,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,151,330,481,3744.0,Low
2012-07-28,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,115,223,338,3744.0,Low
2012-07-28,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,79,154,233,3744.0,Low
2012-07-28,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,94,206,300,3744.0,Low
2012-07-28,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,88,188,276,3744.0,Low
2012-07-28,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,52,156,208,3744.0,Low
2012-07-29,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,59,129,188,3720.0,Low
2012-07-29,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,49,109,158,3720.0,Low
2012-07-29,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,33,79,112,3720.0,Low
2012-07-29,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,18,37,55,3720.0,Low
2012-07-29,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,2,11,13,3720.0,Low
2012-07-29,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17,3720.0,Low
2012-07-29,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,6,12,18,3720.0,Low
2012-07-29,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,4,36,40,3720.0,Low
2012-07-29,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,37,90,127,3720.0,Low
2012-07-29,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,64,162,226,3720.0,Low
2012-07-29,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,123,258,381,3720.0,Low
2012-07-29,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,183,326,509,3720.0,Medium
2012-07-29,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,154,357,511,3720.0,Medium
2012-07-29,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483,3720.0,Low
2012-07-29,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,231,291,522,3720.0,Medium
2012-07-29,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,195,306,501,3720.0,Medium
2012-07-29,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,191,330,521,3720.0,Medium
2012-07-29,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,164,367,531,3720.0,Medium
2012-07-29,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,117,302,419,3720.0,Low
2012-07-29,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,143,300,443,3720.0,Low
2012-07-29,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,75,228,303,3720.0,Low
2012-07-29,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,72,199,271,3720.0,Low
2012-07-29,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,31,117,148,3720.0,Low
2012-07-29,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,18,82,100,3720.0,Low
2012-07-30,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,12,46,58,3696.0,Low
2012-07-30,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,4,15,19,3696.0,Low
2012-07-30,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,2,6,8,3696.0,Low
2012-07-30,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,0,3,3,3696.0,Low
2012-07-30,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,0,5,5,3696.0,Low
2012-07-30,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,4,43,47,3696.0,Low
2012-07-30,3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,6,155,161,3696.0,Low
2012-07-30,3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,14,455,469,3696.0,Low
2012-07-30,3,1,7,8,0,1,1,2,0.72,0.697,0.74,0.1045,31,720,751,3696.0,Medium
2012-07-30,3,1,7,9,0,1,1,2,0.74,0.697,0.7,0.0,34,259,293,3696.0,Low
2012-07-30,3,1,7,10,0,1,1,2,0.74,0.697,0.66,0.2239,54,135,189,3696.0,Low
2012-07-30,3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,69,146,215,3696.0,Low
2012-07-30,3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,77,201,278,3696.0,Low
2012-07-30,3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,57,169,226,3696.0,Low
2012-07-30,3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,87,167,254,3696.0,Low
2012-07-30,3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,51,185,236,3696.0,Low
2012-07-30,3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,88,337,425,3696.0,Low
2012-07-30,3,1,7,17,0,1,1,1,0.76,0.697,0.55,0.3284,62,765,827,3696.0,Medium
2012-07-30,3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,77,735,812,3696.0,Medium
2012-07-30,3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,81,584,665,3696.0,Medium
2012-07-30,3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,78,384,462,3696.0,Low
2012-07-30,3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.194,71,251,322,3696.0,Low
2012-07-30,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,230,3696.0,Low
2012-07-30,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150,3696.0,Low
2012-07-31,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38,3672.0,Low
2012-07-31,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21,3672.0,Low
2012-07-31,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8,3672.0,Low
2012-07-31,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6,3672.0,Low
2012-07-31,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6,3672.0,Low
2012-07-31,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45,3672.0,Low
2012-07-31,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194,3672.0,Low
2012-07-31,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513,3672.0,Medium
2012-07-31,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760,3672.0,Medium
2012-07-31,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333,3672.0,Low
2012-07-31,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,73,154,227,3672.0,Low
2012-07-31,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,54,170,224,3672.0,Low
2012-07-31,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,50,198,248,3672.0,Low
2012-07-31,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288,3672.0,Low
2012-07-31,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260,3672.0,Low
2012-07-31,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144,3672.0,Low
2012-07-31,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402,3672.0,Low
2012-07-31,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820,3672.0,Medium
2012-07-31,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857,3672.0,Medium
2012-07-31,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,614,3672.0,Medium
2012-07-31,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452,3672.0,Low
2012-07-31,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352,3672.0,Low
2012-07-31,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257,3672.0,Low
2012-07-31,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127,147,3672.0,Low
2012-08-01,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,3,44,47,3648.0,Low
2012-08-01,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,5,28,33,3648.0,Low
2012-08-01,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,0,13,13,3648.0,Low
2012-08-01,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,7,3648.0,Low
2012-08-01,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,4,3648.0,Low
2012-08-01,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,49,3648.0,Low
2012-08-01,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,185,3648.0,Low
2012-08-01,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,487,3648.0,Low
2012-08-01,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,681,3648.0,Medium
2012-08-01,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,34,316,350,3648.0,Low
2012-08-01,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,61,175,236,3648.0,Low
2012-08-01,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,54,180,234,3648.0,Low
2012-08-01,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,75,209,284,3648.0,Low
2012-08-01,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,59,221,280,3648.0,Low
2012-08-01,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,263,3648.0,Low
2012-08-01,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,89,206,295,3648.0,Low
2012-08-01,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,479,3648.0,Low
2012-08-01,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,103,734,837,3648.0,Medium
2012-08-01,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,105,786,891,3648.0,Medium
2012-08-01,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,88,564,652,3648.0,Medium
2012-08-01,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,65,448,513,3648.0,Medium
2012-08-01,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,320,3648.0,Low
2012-08-01,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288,3648.0,Low
2012-08-01,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0.0,18,134,152,3648.0,Low
2012-08-02,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0.0,8,55,63,3624.0,Low
2012-08-02,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,6,36,42,3624.0,Low
2012-08-02,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,3,8,11,3624.0,Low
2012-08-02,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0.0,0,6,6,3624.0,Low
2012-08-02,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0.0,0,9,9,3624.0,Low
2012-08-02,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,4,37,41,3624.0,Low
2012-08-02,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.0,6,177,183,3624.0,Low
2012-08-02,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0,21,452,473,3624.0,Low
2012-08-02,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,21,718,739,3624.0,Medium
2012-08-02,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,31,312,343,3624.0,Low
2012-08-02,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.0,51,130,181,3624.0,Low
2012-08-02,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,59,167,226,3624.0,Low
2012-08-02,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,56,230,286,3624.0,Low
2012-08-02,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310,3624.0,Low
2012-08-02,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,54,171,225,3624.0,Low
2012-08-02,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,68,202,270,3624.0,Low
2012-08-02,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,71,335,406,3624.0,Low
2012-08-02,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,90,775,865,3624.0,Medium
2012-08-02,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767,3624.0,Medium
2012-08-02,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,607,3624.0,Medium
2012-08-02,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0,51,376,427,3624.0,Low
2012-08-02,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,342,3624.0,Low
2012-08-02,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,35,227,262,3624.0,Low
2012-08-02,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,25,152,177,3624.0,Low
2012-08-03,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,15,56,71,3600.0,Low
2012-08-03,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,11,32,43,3600.0,Low
2012-08-03,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,0,14,14,3600.0,Low
2012-08-03,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,6,3600.0,Low
2012-08-03,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,1,11,12,3600.0,Low
2012-08-03,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,2,35,37,3600.0,Low
2012-08-03,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,163,3600.0,Low
2012-08-03,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421,3600.0,Low
2012-08-03,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,32,636,668,3600.0,Medium
2012-08-03,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,69,327,396,3600.0,Low
2012-08-03,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,82,167,249,3600.0,Low
2012-08-03,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,77,186,263,3600.0,Low
2012-08-03,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,95,243,338,3600.0,Low
2012-08-03,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,98,247,345,3600.0,Low
2012-08-03,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,102,229,331,3600.0,Low
2012-08-03,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,380,3600.0,Low
2012-08-03,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,112,380,492,3600.0,Low
2012-08-03,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,95,646,741,3600.0,Medium
2012-08-03,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,98,573,671,3600.0,Medium
2012-08-03,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,81,388,469,3600.0,Low
2012-08-03,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,89,300,389,3600.0,Low
2012-08-03,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,54,224,278,3600.0,Low
2012-08-03,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,202,3600.0,Low
2012-08-03,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,196,3600.0,Low
2012-08-04,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,161,3576.0,Low
2012-08-04,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,23,99,122,3576.0,Low
2012-08-04,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,84,3576.0,Low
2012-08-04,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,30,3576.0,Low
2012-08-04,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,2,11,13,3576.0,Low
2012-08-04,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,1,16,17,3576.0,Low
2012-08-04,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,49,3576.0,Low
2012-08-04,3,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642,18,49,67,3576.0,Low
2012-08-04,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,181,3576.0,Low
2012-08-04,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278,3576.0,Low
2012-08-04,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,108,288,396,3576.0,Low
2012-08-04,3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,155,315,470,3576.0,Low
2012-08-04,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,547,3576.0,Medium
2012-08-04,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,527,3576.0,Medium
2012-08-04,3,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,183,289,472,3576.0,Low
2012-08-04,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489,3576.0,Low
2012-08-04,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450,3576.0,Low
2012-08-04,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492,3576.0,Low
2012-08-04,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490,3576.0,Low
2012-08-04,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,397,3576.0,Low
2012-08-04,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,312,3576.0,Low
2012-08-04,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,289,3576.0,Low
2012-08-04,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,269,3576.0,Low
2012-08-04,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222,3576.0,Low
2012-08-05,3,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,153,3552.0,Low
2012-08-05,3,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,8,79,87,3552.0,Low
2012-08-05,3,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,5,68,73,3552.0,Low
2012-08-05,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,9,32,41,3552.0,Low
2012-08-05,3,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537,3,11,14,3552.0,Low
2012-08-05,3,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537,1,18,19,3552.0,Low
2012-08-05,3,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537,7,12,19,3552.0,Low
2012-08-05,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,18,50,68,3552.0,Low
2012-08-05,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108,3552.0,Low
2012-08-05,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229,3552.0,Low
2012-08-05,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364,3552.0,Low
2012-08-05,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437,3552.0,Low
2012-08-05,3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,161,330,491,3552.0,Low
2012-08-05,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523,3552.0,Medium
2012-08-05,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526,3552.0,Medium
2012-08-05,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450,3552.0,Low
